"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36"
"236" 412.704424935197 413.634763718281 414.402653345109 415.324171097361 415.622191545027 415.315431665585 413.866376587253 412.395983901875 411.113384356137 411.051192831643 412.180007847899 413.49638003395 414.79790934208 415.763355327417 416.565844724233 417.493565137126 417.7897211936 417.472716219458 416.017196823347 414.541083655843 413.26233589223 413.201817528694 414.33324100621 415.649095875575 416.950190450571 417.915135561284 418.717406515895 419.645195759527 419.941477177418 419.624573730132 418.169079586789 416.692961370596 415.414174040219 415.353640591779 416.48505723452 417.800921137013
"237" 413.197729416972 414.054272492609 415.294663689612 416.026551512792 416.281744306715 415.962169294716 414.635885752508 412.749013896181 411.650443402019 411.916145052367 412.984352298943 414.183267155575 415.343652204453 416.34383819798 417.596393180957 418.312504961273 418.536702510797 418.149098304638 416.824674260485 414.975589048486 413.878843676739 414.12302394106 415.197732452696 416.386332308027 417.552874112848 418.556927731712 419.810590493488 420.527431217931 420.751401023879 420.361525910891 419.036901938864 417.188835652433 416.091960185106 416.335351131034 417.410384224377 418.598699821872
"238" 412.09660567056 413.050538360115 414.140373680669 415.122606438423 415.469512518433 414.915269594746 413.498615636547 412.063584541245 411.066440811382 410.960545627247 411.722460730294 412.886946604395 414.316786322424 415.203142555222 416.252830959115 417.236549729589 417.568623975905 417.044660164975 415.61551289216 414.180116865882 413.167215310963 413.071644493349 413.836550408798 414.987373909132 416.423306845565 417.311873833594 418.362799243675 419.346463260523 419.678836015953 419.154006992859 417.725159759934 416.289778949736 415.277305983063 415.181476594645 415.94630801915 417.097487815865
"239" 412.424149033813 413.622018752011 414.574502283202 415.297555928524 415.840215345245 415.279675985365 413.594878793918 412.189914541801 411.269892076022 411.654799258975 412.214983084019 413.434749449764 414.660473762175 415.805401808249 416.714951363602 417.423646973725 417.975196726985 417.414158146781 415.743374316757 414.342653658772 413.397573242855 413.795260284755 414.35623881483 415.580882422466 416.805637854358 417.949398529911 418.857988761416 419.566359823042 420.118108116294 419.557055093697 417.886588410137 416.485964126659 415.540314633624 415.938292349233 416.499289038506 417.724043472739
"240" 411.878696456882 413.182949596774 414.319057035985 415.120634406762 415.282797903861 414.723316513667 413.581664571469 412.074295551319 411.064333362479 410.925177833704 411.852701010635 412.90075453727 414.051429780233 415.094479080257 416.225736280107 417.034039817388 417.26928542922 416.724904276112 415.597547167732 414.075154550683 413.064844965814 412.953949637513 413.858566263366 414.925145845604 416.067200138337 417.104225391635 418.234978557848 419.042769457726 419.279486302913 418.735418098892 417.608557673983 416.085916869531 415.075671078463 414.96551468046 415.869500121134 416.936535604629
"241" 412.28728618307 413.80450483321 414.558862484136 415.354943251472 415.665123634628 415.025424462149 413.670682397712 412.209250976305 411.384092875034 411.412139456118 412.073510764079 413.146628351024 414.362071108527 415.752948105482 416.540732894876 417.420622307455 417.759234132653 417.169343006556 415.801912538948 414.319638871526 413.466462116771 413.494383691252 414.147309850902 415.230051917557 416.452952088282 417.846151824677 418.632564709406 419.510288982877 419.848326982441 419.257405603757 417.890354443171 416.408574072991 415.556029015801 415.583927796589 416.237048037068 417.319567205533
"242" 413.042573864566 413.661349927189 414.729264768325 415.535483067947 416.097674765016 415.946924051749 414.183069902554 412.752059397195 411.519360038164 411.719227916826 412.475074349448 413.928569746211 415.26724863596 415.958477798237 416.99354077631 417.78864560566 418.35043314821 418.188911323555 416.429629614642 414.987455168594 413.759024177815 413.986182794633 414.724935011637 416.18393768002 417.517353854927 418.206806614693 419.242626401956 420.038083852085 420.599959878472 420.438698787052 418.679306811071 417.237357731211 416.00882107578 416.23537952096 416.974508037606 418.433393403615
"243" 412.507792850973 413.511608192456 414.62855423469 415.47139517076 415.764800718687 415.312250709279 413.71878806181 412.256925210694 411.20651847647 411.360289906086 412.427132881126 413.575496052658 414.767403989904 415.760669247693 416.795086334435 417.604054802857 417.883564928266 417.44584046024 415.869797893074 414.42108492837 413.370926491967 413.521079157495 414.580888362757 415.727070075029 416.919262922549 417.914137536333 418.950102084449 419.759548211543 420.03881574932 419.60056906553 418.024169319808 416.575368045563 415.525323700379 415.675618657841 416.735519117836 417.881703287601
"244" 412.498267365274 413.544439184521 414.708738315171 415.683010464983 416.131821137031 415.778638079549 414.223383525254 412.441478458664 411.640048348956 411.599269811039 412.430106769156 413.708367468404 414.906850658352 415.841065287582 416.84457684031 417.755201076239 418.203723942928 417.85142493699 416.368800353382 414.614754469507 413.785028574756 413.69405512152 414.546930845725 415.84825897084 417.045540549521 417.977340691157 418.975787841106 419.884378582904 420.33259513067 419.979611773271 418.499781861202 416.746847438259 415.915924703914 415.822826121334 416.676844599377 417.979265326572
"245" 411.841489122951 413.4101792022 414.757339824243 415.498457205702 415.647664100165 414.816365925762 413.503343068323 412.082312625415 411.20234146775 411.310471773821 412.247494425218 413.270761746531 414.446477332598 415.546774349005 416.672679313852 417.414435505636 417.663248688122 416.908133949998 415.613886579698 414.179501601652 413.282800134751 413.381783676271 414.319396888447 415.351526114118 416.527880470949 417.627218602635 418.75177398808 419.492791116972 419.74159621308 418.986755028467 417.692719384491 416.258403834387 415.361679979535 415.460613256692 416.398200445851 417.430349311271
"246" 412.281996458734 413.673742094552 414.854637745518 415.456312844951 415.648985150604 415.073606741363 414.013227754756 412.52488759729 411.42231621814 411.456811791396 412.216286130784 413.222622671717 414.479794885789 415.707437870368 416.827698681228 417.532610043508 417.815715849598 417.253868727623 416.203680640618 414.683919164993 413.558690891571 413.601716665037 414.376276674423 415.382603350024 416.640406762194 417.865682941582 418.982345818786 419.686828006915 419.970362441501 419.408679376029 418.359545549544 416.83988222278 415.714525051583 415.757717210715 416.532375027294 417.538453768984
"247" 412.027357009702 413.37793056528 414.571739452553 415.552412611768 415.586404602432 414.954856152831 413.589140545781 412.213498342642 411.312340625624 411.321275419765 411.98784359172 413.209231352495 414.398813525535 415.440011859069 416.451579143935 417.40069802986 417.554940015031 417.013202348593 415.66907753456 414.260400531129 413.344725026026 413.312615920174 414.010224119233 415.26530050297 416.445748017625 417.481037906464 418.485923075563 419.430715644614 419.586878288403 419.047222710616 417.70404367184 416.294894878277 415.379655680746 415.346076656061 416.045051529621 417.301354835954
"248" 412.648628012711 413.539780503605 414.559846749368 415.5880983302 415.925579403399 415.055400171554 413.685729927917 412.198658218943 411.306218344741 411.268318573716 412.03538416603 413.396456400407 414.788604735209 415.794750079161 416.794187512083 417.744122708307 418.068378011663 417.225587777605 415.824707974682 414.335437521612 413.42955816869 413.437213537776 414.220932176726 415.565394121637 416.94440632141 417.94511518 418.945718087586 419.899527850477 420.224417950229 419.380266176107 417.980885232462 416.491717994367 415.586496204654 415.591940285655 416.37485078924 417.720120380922
"249" 412.67256016099 413.51389568391 414.34416498382 415.319430119275 415.527577016991 415.116263449542 413.912731565878 412.386782722123 411.161537963886 411.249956308474 412.219337221094 413.507876453527 414.48408996114 415.518305922456 416.564057495094 417.580089681934 417.729163806187 417.259860078104 416.029818204682 414.491510878961 413.31756390894 413.438627080705 414.380409434772 415.642391020472 416.619362054873 417.657855386844 418.711251765934 419.729964758298 419.877992306002 419.40694231827 418.175738369727 416.636669413946 415.464336771539 415.586544976547 416.527454226046 417.788582013887
"250" 412.298450727631 413.74213915762 414.8301235153 415.626127921343 415.665071774365 414.844111321466 413.627628594029 412.159062661983 411.166213432539 411.378312771293 412.034622650696 413.327419917951 414.542753710513 415.668584806368 416.693735511555 417.653619427558 417.841971597335 417.073098032613 415.854658472562 414.38022287339 413.331806036529 413.478495722901 414.116517995693 415.435384395968 416.679044342873 417.821100799224 418.847042058909 419.796277085798 419.976183857559 419.20503576377 417.987398233035 416.513667118201 415.468197308484 415.618159679347 416.256978682215 417.574405427423
"251" 413.11452970841 414.097005871976 414.979970320696 415.814029889041 416.348759079973 415.667961373105 414.191481890665 412.887008168034 411.780545239244 411.707316338781 412.728859395028 413.945914944789 414.978473909084 416.208013908901 417.243050691856 418.130180726734 418.602757865987 417.848539323882 416.336082966684 415.028967077136 413.949923762454 413.893082255187 414.914842985699 416.122481036809 417.153095085202 418.381747715793 419.417682628083 420.306429820562 420.779662526499 420.025362634257 418.512523850754 417.205037772707 416.125973102809 416.069183180575 417.090985968409 418.298620099873
"252" 412.641888026686 413.66799868627 414.701465994762 415.504770873088 415.690387615951 414.998226993744 413.748689839396 412.426896755738 411.303153921616 411.374775796895 412.475448982293 413.548417462178 414.693389075882 415.850692229329 416.97227911002 417.81587390081 417.861572728598 417.159635084629 415.838867134985 414.565694431829 413.498325292434 413.587151011585 414.69236633856 415.771677920882 416.893115556555 418.037662289773 419.152991124045 419.995157688631 420.054398967887 419.35335170075 418.038204049731 416.76010887403 415.687510345993 415.774915549976 416.879969513362 417.958902790794
"253" 413.005476654468 413.915878919837 414.722578735493 415.487935517192 415.674639091027 415.372953695525 414.17999782874 412.727023761456 411.720603256255 411.349778670351 412.249149867069 413.544269016776 415.018905936097 416.048655556333 416.913814840343 417.724473191899 417.937403431969 417.573535139229 416.350059054743 414.836269222693 413.829829207889 413.448680203676 414.435125126812 415.718792594841 417.182563715046 418.201823624657 419.062664740158 419.870971564424 420.082919206164 419.723826909229 418.502420923122 416.992665419536 415.98602439152 415.605554350629 416.585890855619 417.870443315759
"254" 413.080312367623 414.060543847329 414.842656191771 415.931335163746 416.315839852388 415.632240964111 414.276327556328 412.415336035794 411.519269375033 411.703182566267 412.872372104226 413.989071520642 415.242767103611 416.235283933626 417.083838870359 418.174221619833 418.550113747285 417.857082105298 416.494343753587 414.632771309016 413.745675604082 413.930082416864 415.095593339813 416.214345359322 417.466931309064 418.459245027243 419.307544267267 420.397966471462 420.773930717911 420.080948621051 418.718232222055 416.856654165008 415.969520911783 416.153924832027 417.319450049192 418.43819575251
"255" 412.544689391313 413.575452447298 414.780594819065 415.736642988642 416.045156325376 415.313586427062 413.966325038167 412.342013035131 411.51820237305 411.803640811455 412.765911111157 413.785948442381 414.871311918521 415.851044575663 417.014189012759 417.904472924868 418.223209071424 417.480816889978 416.144687518106 414.520310446084 413.70633037928 413.977622516097 414.944200277554 415.970004881951 417.055483320999 418.034628393088 419.197627533628 420.086855409694 420.405934055941 419.663129510535 418.3270777506 416.702589266881 415.888829423498 416.159817422627 417.126540336496 418.152506456053
"256" 413.085495998452 413.843918909378 414.750192767689 415.882563367107 416.127237756259 415.527879720053 414.165739490703 412.790576173653 411.563049590969 412.013210097644 412.987787984704 414.15422966302 415.181199635686 416.0916937814 417.028977138506 418.111829191834 418.282931615887 417.647235827212 416.343785762304 414.97926321408 413.770018624747 414.179468556536 415.211116503164 416.364293449027 417.379550423254 418.282469739144 419.218599693907 420.304225544411 420.479013768152 419.84503814237 418.53884304629 417.173722267338 415.963589835631 416.374877433611 417.403972880485 418.557773072994
"257" 412.278706399312 413.847334204913 414.962191130564 415.751237685139 415.988481162289 415.62442831665 414.044240991356 412.647388068334 411.418107460986 411.629292919271 412.473632870168 413.797193938448 414.863776167734 416.103171786223 417.022218713548 417.838868468669 418.151898861713 417.844396470918 416.266342197941 414.858210378562 413.621599940037 413.828734280581 414.668358097024 415.984502852798 417.056214893424 418.299141069688 419.21980515008 420.035759858691 420.34791484381 420.039894934486 418.461917750104 417.053928310449 415.817370483841 416.024526792882 416.864203568717 418.180446798723
"258" 412.617634470265 413.503227379252 414.576856213819 415.411258224719 415.802905528286 415.360584310239 413.948669161954 412.335281595395 411.391343574824 411.553148976956 412.47806942064 413.454326451245 414.502913927157 415.437564542288 416.628367050972 417.594180827213 418.003074921411 417.563700335537 416.159037683778 414.500370677734 413.556943787923 413.627868139719 414.590799030797 415.59523201938 416.663893719821 417.594129318292 418.777094613602 419.735286976646 420.143482268139 419.704388461629 418.29961343712 416.643442012248 415.699899165672 415.775643088916 416.736470776816 417.739383322737
"259" 412.397464162462 413.490275901272 414.589817805373 415.391186003174 415.729046854271 414.99681094584 413.676506343352 412.490214006155 411.468191910267 411.327382074723 412.834809150536 413.895944906527 414.791021929256 415.834248130586 416.837759278269 417.661437009229 417.949025427884 417.219157181268 415.95908379674 414.794606729346 413.7819723995 413.592812843515 415.115470132153 416.15202044416 417.054884998275 418.101296751779 419.110248167064 419.932488608893 420.222809293052 419.492771003125 418.229294551529 417.063610064049 416.050459490514 415.864051318644 417.38583546827 418.423778686526
"260" 412.720299857098 413.298714256495 414.522508496517 415.628138085747 415.8656035429 415.414386923857 414.047552394412 412.35144384002 411.411646404796 411.708975543516 412.534537933335 413.583834985809 414.793722197247 415.533356931279 416.805515636271 417.898062248864 418.076468305581 417.596084871013 416.221945753608 414.528189945859 413.608586325776 413.912995520289 414.736713642226 415.78474179498 416.990314425914 417.728553597235 419.001267610662 420.09481670787 420.273987042727 419.793687974414 418.419322695496 416.725364052067 415.80559845724 416.110023170381 416.933821442381 417.981888065968
"261" 412.877945903104 413.675256830662 414.41362167647 415.30286148599 415.472923477534 415.033688998885 413.807675164902 412.357955361798 411.495749296332 411.653131753439 412.461603236837 413.595420586511 414.890575092935 415.755580428978 416.556079982403 417.517602628138 417.669432985499 417.200319597004 415.949543417207 414.48686386862 413.628423335204 413.792699983181 414.608455423463 415.747414787572 417.041443308075 417.903921764232 418.702099195998 419.662455151677 419.814466513426 419.3460961655 418.095999248153 416.633633518831 415.775145169472 415.939214074559 416.754775449936 417.893642142656
"262" 412.560002768387 413.46080719051 414.605391282251 415.538301778495 415.776198611124 415.136593332796 413.735861353942 412.302682016876 411.440891571402 411.429986218471 412.313348801498 413.510674168033 414.710610165329 415.64182555691 416.785961738882 417.681929068716 417.90175623516 417.312021037283 415.830544425001 414.381473574151 413.533674277531 413.545487921713 414.455294785115 415.635147024536 416.82870428338 417.75858388687 418.902750147258 419.800320136719 420.020932866778 419.429060964387 417.951046677155 416.502655750558 415.65425533794 415.665094238553 416.573766897583 417.754368830992
"263" 412.862464268315 413.947444653806 415.233274153753 416.28054990557 416.329131769029 415.778113684555 414.386248356385 412.686307732223 411.717597222311 411.911853829003 412.676339069879 413.862627193601 415.112731378601 416.240081835225 417.45502497473 418.467063271784 418.513907172832 417.975571008565 416.55486964265 414.886453648729 413.882533895158 414.097822062442 414.838009257687 416.043752411482 417.295189673715 418.424395299052 419.636812843601 420.647470355139 420.694162523334 420.156263423493 418.734549390341 417.067286803282 416.062111201238 416.27815044192 417.017460601938 418.223899344773
"264" 412.699339427621 413.501156241277 414.741690945834 415.533319064543 416.012623138758 415.682106906018 414.307245935082 412.583800226216 411.652359477765 411.696173160415 412.700180584605 413.643717350269 414.906609069398 415.734745956399 416.979249294877 417.684966124716 418.15729425235 417.823645173201 416.458806368819 414.762558474275 413.826884269105 413.886535733278 414.880150915307 415.815255255961 417.074607990033 417.903537573391 419.149618612555 419.858470495712 420.330812894198 419.996675990133 418.6311195759 416.934015131386 415.998591678437 416.057989143625 417.051989491387 417.987321690865
"265" 411.934219521875 412.870643441427 414.14535509173 415.132014515692 415.697105223561 414.998324559494 413.29064475512 411.771188719184 410.681702478701 411.313067683171 412.316540168814 413.172842780197 414.196910728826 415.058059956001 416.230340594226 417.257353798407 417.883030574501 417.228966927725 415.517488629365 413.977021943384 412.857941024594 413.498813737054 414.470907143572 415.34063900652 416.379550117243 417.246114063347 418.419983901346 419.442814238639 420.064437533319 419.408543466632 417.69792352584 416.15913466528 415.041521722204 415.682174362786 416.654752585053 417.52375493867
"266" 412.850098366047 413.993399490353 414.860827797288 415.656720114187 415.661450843064 415.239186929391 414.071093029479 412.484589394827 411.386891764162 411.613898667326 412.470290740955 413.729346822965 414.910256651484 416.19258039637 417.111100538442 417.916365966645 417.945107248596 417.420957663331 416.190554082226 414.64504555379 413.575729067759 413.820741461896 414.665568315547 415.951100354122 417.118713578536 418.392255233981 419.306664003975 420.110753501456 420.138312313836 419.619708064822 418.39283658657 416.845445136593 415.774704817275 416.018723296975 416.864045690785 418.148183307583
"267" 412.920573362073 414.113932207109 415.104980387763 415.73965181007 416.007772839913 415.333546071567 414.183776067526 412.737752981594 411.885504518815 411.838357010134 412.680958462266 413.919325447926 415.137118203901 416.284384013354 417.230339292253 417.868586246209 418.148302303402 417.489618476254 416.333557308285 414.883381611555 414.033691561511 413.988573501198 414.827397853251 416.069079666724 417.286441428912 418.433375036479 419.378892865843 420.017085576938 420.29687008613 419.638318438816 418.48223151664 417.032032644409 416.182358584406 416.137250728572 416.976045375236 418.217751352934
"268" 413.286504542415 414.070515674303 415.007462700661 415.987729674178 416.30937068228 415.66220879554 414.416754679458 412.762452972794 411.652388187982 411.809475061282 413.111232237729 414.176808158292 415.226658570584 416.139876158116 417.274541159122 418.379700729302 418.711620597149 418.005389656453 416.706120825042 415.034833870455 413.938281046011 414.040618497534 415.421910923962 416.526556409589 417.557853514119 418.458750450873 419.576777462021 420.671983108344 421.003349615357 420.302025820644 419.007247221289 417.337507790408 416.240012423161 416.345866145619 417.721520200593 418.823395141872
"269" 412.330818454259 413.509995197543 414.608988628616 415.334867227053 415.662010710851 415.02536967811 413.981031941144 412.327645525406 411.401461653982 411.224675535584 412.368611747383 413.29939122265 414.227749858486 415.457920790772 416.697783358839 417.56757970151 417.934029306088 417.271204730604 416.183210274581 414.499987690076 413.565189591559 413.397375471875 414.552569731058 415.49241999544 416.421249141948 417.648240951775 418.884771871776 419.752909308324 420.119526281086 419.45766463555 418.370494142316 416.687573689393 415.752655678408 415.584571579171 416.739574786121 417.679371518941
"270" 412.76417308519 413.872049495764 414.87901008938 416.171273312436 416.39120059614 415.624783681737 414.270088015924 412.736391305465 411.969470169303 411.9274784233 412.839636757902 413.810297995845 415.125715078572 416.190065989871 417.147648640939 418.336066161916 418.551826949838 417.802189196133 416.463983671216 414.930665830529 414.167576097916 414.146087887008 415.051880916248 416.003198084814 417.317445872433 418.382536488006 419.342021415155 420.533711895893 420.750125273839 420.000226779689 418.66149851961 417.12796179823 416.364644034013 416.342650352883 417.248613560851 418.200415205813
"271" 412.068950992455 413.023516341591 414.175907269493 415.194448082199 415.46608629229 414.802286086305 413.400116038701 411.716382883503 410.602281103988 410.851745222701 411.804892991702 413.012443801455 414.171035616272 415.010356978747 416.123967240741 417.21374619394 417.584680281445 416.965886217229 415.56839786835 413.857971050214 412.721190161855 412.955010169897 413.913094236255 415.128697811756 416.293319598482 417.135379718195 418.247626506349 419.334790145918 419.703839716831 419.084474583268 417.687518924465 415.977908141187 414.841705459602 415.075622230808 416.033535545477 417.248880037495
"272" 412.570669709956 413.470664604872 414.607069390564 415.56968027645 415.882913971304 415.075182314971 413.649147797619 412.149463536233 411.284113043969 411.400905116996 412.262284345523 413.549242258266 414.661591117438 415.657631129261 416.793237777915 417.724116175745 418.023903743504 417.231486800657 415.838165660344 414.273543084036 413.414759434694 413.561626246121 414.432889960478 415.712683236715 416.818391934988 417.810188329179 418.945827428358 419.878107769635 420.178489412995 419.385392678835 417.990619790493 416.428881322729 415.569806040952 415.715337215361 416.586161934983 417.866273368612
"273" 412.048410828744 413.029390082552 414.237924443341 415.31044681319 415.692967989149 415.068899256512 413.807147294718 412.169054412083 411.007254164873 411.146749762427 412.13179764847 413.321645363847 414.304604639031 415.323633782847 416.432836061561 417.421889478749 417.772295141457 417.153659367896 415.921772062319 414.300217609913 413.144251143855 413.280818734631 414.259134126431 415.442608548974 416.425207511443 417.446094345006 418.557510287892 419.547562867239 419.897807187773 419.278555928317 418.046148935185 416.424456529228 415.268598713169 415.405334250549 416.3837542397 417.567248002234
"274" 412.75006259341 413.811250397821 414.844462155926 415.457940259201 415.69976543627 415.466562405334 413.904675377204 412.352939603502 411.377649620721 411.590226316415 412.515847410391 413.749660827616 414.753525507611 415.977660706096 417.0550953345 417.669965876935 417.860224674694 417.641581248828 416.05848991743 414.478766842904 413.535923455668 413.755520606665 414.647241511941 415.879317281005 416.893348238753 418.124357412285 419.203813537824 419.818866155257 420.006975255115 419.788937831306 418.204921889722 416.623996569101 415.68253023472 415.902429191363 416.792712959612 418.024715987702
"275" 412.410820871105 413.519854465822 414.837582865468 415.651325915209 416.16052175906 415.427002854326 414.247860204695 412.39689513044 411.451161677693 411.641483315375 412.631656459111 413.799770127744 414.948075767234 415.896955590664 417.037163922289 417.773132637586 418.273260217517 417.562824328237 416.419921802766 414.568098573878 413.647160850437 413.832185501611 414.814534597984 415.966938804391 417.114958963177 418.06715028595 419.210565891077 419.947795962062 420.447943450917 419.737030240615 418.593508302587 416.741705575597 415.820394553036 416.005518438095 416.98799612694 418.140648122863
"276" 412.738995098759 413.670521365858 414.594678609806 415.335988185524 415.718822596855 415.228585124932 414.112462275067 412.374104280522 411.485772366426 411.512073676537 412.455313440771 413.620856681662 414.864651449766 415.853536730921 416.750387996711 417.472404763283 417.838965158842 417.360802843344 416.269302027072 414.506689591789 413.613746181862 413.663630926331 414.59351386926 415.758984599293 417.003777907248 417.991231353824 418.888729370238 419.611246416632 419.978230601022 419.499804967651 418.407727424633 416.64567635888 415.752832866562 415.802159413454 416.732355122092 417.897828851453
"277" 412.091557898393 413.70925131925 414.778797943691 415.548915877419 415.886742543835 415.213734398068 413.71571223495 412.366755208423 411.395778217919 411.482429489173 412.118463948766 413.343461431154 414.561077243518 415.714854988015 416.602565183143 417.474685049024 417.936317979313 417.358512221087 415.797373699906 414.441676567297 413.433726111659 413.525672768235 414.214784838319 415.481452144458 416.669609428782 417.799362789588 418.676338856047 419.552669214454 420.020455605041 419.447792399961 417.883732370094 416.527798046594 415.517924432848 415.610065115293 416.301838229675 417.570626524288
"278" 412.995973965013 413.953753061561 414.691925109872 415.48556149728 416.196317085295 415.77272057592 414.201662125251 412.79260279578 411.78629767844 411.771761750253 412.500404181199 413.88182454819 415.021394581697 416.181141860181 417.028485123396 417.722388959219 418.393874871444 417.941569113713 416.375938728572 414.972028163471 413.955324753097 413.961455819982 414.728008299986 416.095320548725 417.22355252616 418.374758552323 419.218895915988 419.917482561199 420.591213830797 420.140100746515 418.574041341065 417.169631410165 416.153106505999 416.158524309599 416.923859452376 418.291730515963
"279" 412.492948324062 413.915308786594 414.850264938653 415.638792168484 415.888010428198 415.119635604927 413.776116155894 412.344639048186 411.35491680827 411.2426111204 412.266876613527 413.185785583231 414.790379685773 415.87920357992 416.792588488222 417.654746055307 418.047650887653 417.363246030159 416.016461909682 414.539967736432 413.504095561907 413.372826114693 414.405149719287 415.342556366748 416.960989520882 418.05284592176 418.96124834673 419.816757596353 420.205939905367 419.521675241706 418.177171815112 416.70285176592 415.667819806583 415.536131681911 416.567557924298 417.504317621206
"280" 412.684075232307 413.299691730225 414.332905765132 415.176546538879 415.678326676945 415.106400383023 413.872165057411 412.156650201187 411.278674089564 411.387431052773 412.21014750579 413.471464105508 414.628524223813 415.38962718113 416.54819070534 417.432351416659 417.973838306786 417.367457476802 416.024844780757 414.281392731536 413.322695437733 413.505498748543 414.364041014071 415.659781630057 416.800095378204 417.54668006775 418.693602100079 419.574435604445 420.113038281725 419.510051247602 418.17692392244 416.435804020537 415.483942003274 415.660266916401 416.51570081896 417.808495657971
"281" 412.800145402846 413.934891555711 414.828162565856 415.849306867986 416.364625978271 415.782428409292 414.395149908673 412.72918115138 411.680653175619 411.809172040868 412.764985046075 413.920985830092 415.019475616131 416.165482230465 417.017632441089 417.950327218331 418.401569782641 417.867868455566 416.507897537181 414.867779511145 413.814411109553 413.92321291599 414.856910569504 416.024692150501 417.131018510509 418.280959173687 419.133288153545 420.062305353543 420.509901955667 419.977059764482 418.617999662572 416.979246836209 415.926120444447 416.034341023263 416.967124995882 418.135166084683
"282" 412.631591395198 413.586494280178 414.641176667238 415.664530056738 416.131618837104 415.684893220577 414.126149602305 412.556629100794 411.635916228749 411.627688455798 412.737422631113 413.7983046416 414.854176280419 415.875278961264 416.926382302591 417.842350917309 418.239200623452 417.775320108903 416.229197493108 414.679380170343 413.775476294594 413.771282910744 414.880222264037 415.933413653586 416.985465868106 418.005763256733 419.057825784728 419.975273224813 420.373000842713 419.909256864394 418.362857953326 416.812713461328 415.908619114178 415.904406262714 417.013409333521 418.066683159206
"283" 412.035205706543 413.420553437681 414.641317169603 415.382795720124 415.456398629342 414.943457139625 413.837096092772 412.056593326988 411.324447036064 411.358572831767 412.305987493623 413.274209048282 414.43589427723 415.42818926757 416.523573027159 417.249870087347 417.437436705032 417.029959562726 415.96766004115 414.177595205414 413.404988630472 413.40163191611 414.339311613485 415.306070524706 416.485876713355 417.489985558731 418.587270865533 419.3107539551 419.493689934843 419.083426825011 418.020854224033 416.231932504421 415.460684095835 415.458083953034 416.395701071841 417.362180708811
"284" 412.735664052982 413.671433937852 414.732281299794 415.389585273194 415.889634888269 415.453127017709 414.053708079447 412.341679238635 411.408735018416 411.446463022097 412.460989882564 413.824997121905 414.903264327528 415.83562912094 416.899989141198 417.511921625775 417.986002950874 417.546079145495 416.149055521624 414.449556449637 413.525437965711 413.569125544609 414.559618581257 415.933477614073 417.010733565328 417.944201564236 419.010047784782 419.621894576716 420.095446212049 419.655021747893 418.257662234523 416.558262488986 415.634382843188 415.678318425495 416.668469960911 418.042516795918
"285" 412.440430586995 413.408604517714 414.291742366503 415.589465538191 416.106098688854 415.569616662749 413.973670326823 412.263232102834 411.216351376163 411.439791775044 412.439344970233 413.697627743698 414.676926371174 415.680975478208 416.535707282444 417.808104980547 418.285755968716 417.762993217497 416.164516434744 414.43325605813 413.388433841224 413.630314040561 414.648845223529 415.886786626381 416.864221577103 417.867192490529 418.722913311495 419.996200887056 420.475059188882 419.951894461495 418.353464475276 416.622789713768 415.577897692631 415.819239473833 416.837220180384 418.075760200751
"286" 412.525811830794 413.667457604752 414.950550040113 415.955490764818 416.242762897 415.546561906664 414.132384494488 412.33751511561 411.589619098989 411.769760990988 412.731251737389 413.934395300167 415.114472560293 416.043244433081 417.178840046319 417.943129422386 418.266658714258 417.686965759203 416.340747459955 414.581982437741 413.813057931229 413.958181375063 414.908665220554 416.081526797697 417.278832485291 418.223490321097 419.36527086563 420.130799367935 420.448515205196 419.863686036948 418.516342731675 416.758684213235 415.99175537414 416.13803131241 417.088279084516 418.26102111049
"287" 412.372904224179 413.691047210315 414.913324323898 416.029560824017 415.982871747179 415.128359418193 413.976565716674 412.390582438203 411.318684694522 411.553073853246 412.42963793826 413.801693077737 414.880391017117 415.965562683332 417.08546521609 418.238405117626 418.219179914917 417.434880169226 416.202330000668 414.69352630033 413.628709854008 413.83800846432 414.657534051826 416.030042759252 417.124801008342 418.226767342379 419.352955019783 420.502413342305 420.480165925147 419.691111015326 418.463384743257 416.950507281995 415.885632294553 416.096509615796 416.919292378843 418.291646625596
"288" 412.230967490941 413.10945466599 414.552197604843 415.632475286151 415.895241499905 415.195259703183 413.727214663504 412.172042137489 411.273429315732 411.484737446709 412.559414472195 413.569270772515 414.587989405015 415.511559282509 416.611717310703 417.681927372737 417.951868423355 417.320394076598 415.899124712737 414.356987509577 413.422923826512 413.609804258395 414.748006496661 415.67167551238 416.710127106948 417.632887986811 418.750794226346 419.820876479888 420.089933332781 419.454783061355 418.031208074923 416.488542691721 415.55638216235 415.744517585561 416.87938947259 417.80750268636
"289" 412.322354859937 413.488712022558 414.55542925381 415.23122911254 415.638486982675 415.059865960203 413.583791117161 411.872340889248 411.064827519456 411.329075677065 412.188733491809 413.227345706281 414.66586957471 415.699033392799 416.685957767224 417.32978045969 417.758808099945 417.19953540808 415.716720997858 414.043020590718 413.213476454759 413.484188940496 414.337124253616 415.364648824711 416.807520969024 417.843545814515 418.83196780343 419.476233452912 419.904741576611 419.345067340413 417.862378326218 416.188030755763 415.358898395946 415.629500787416 416.482552846143 417.510270616423
