1958,8,16,    NaN,0,8.1
1958,8,17,    NaN,0,8.1
1958,8,18,    NaN,0,8.1
1958,8,19,    NaN,0,8.1
1958,8,20,    NaN,0,8.1
1958,8,21,    NaN,0,8.1
1958,8,22,    NaN,0,8.1
1958,8,23,    NaN,0,8.1
1958,8,24,    NaN,0,8.1
1958,8,25,    NaN,0,8.1
1958,8,26,    NaN,0,8.1
1958,8,27,    NaN,0,8.1
1958,8,28,    NaN,0,8.1
1958,8,29,    NaN,0,8.1
1958,8,30,    NaN,0,8.1
1958,8,31,    NaN,0,8.1
1958,9,1,314.27,13,8.1
1958,9,2,313.03,7,8.1
1958,9,3,    NaN,0,8.1
1958,9,4,    NaN,0,8.1
1958,9,5,    NaN,0,8.1
1958,9,6,    NaN,0,8.1
1958,9,7,    NaN,0,8.1
1958,9,8,    NaN,0,8.1
1958,9,9,    NaN,0,8.1
1958,9,10,    NaN,0,8.1
1958,9,11,    NaN,0,8.1
1958,9,12,    NaN,0,8.1
1958,9,13,    NaN,0,8.1
1958,9,14,    NaN,0,8.1
1958,9,15,    NaN,0,8.1
1958,9,16,    NaN,0,8.1
1958,9,17,    NaN,0,8.1
1958,9,18,    NaN,0,8.1
1958,9,19,    NaN,0,8.1
1958,9,20,    NaN,0,8.1
1958,9,21,    NaN,0,8.1
1958,9,22,    NaN,0,8.1
1958,9,23,    NaN,0,8.1
1958,9,24,    NaN,0,8.1
1958,9,25,    NaN,0,8.1
1958,9,26,    NaN,0,8.1
1958,9,27,    NaN,0,8.1
1958,9,28,    NaN,0,8.1
1958,9,29,    NaN,0,8.1
1958,9,30,    NaN,0,8.1
1958,10,1,    NaN,0,8.1
1958,10,2,    NaN,0,8.1
1958,10,3,    NaN,0,8.1
1958,10,4,    NaN,0,8.1
1958,10,5,    NaN,0,8.1
1958,10,6,    NaN,0,8.1
1958,10,7,    NaN,0,8.1
1958,10,8,    NaN,0,8.1
1958,10,9,    NaN,0,8.1
1958,10,10,    NaN,0,8.1
1958,10,11,    NaN,0,8.1
1958,10,12,    NaN,0,8.1
1958,10,13,    NaN,0,8.1
1958,10,14,    NaN,0,8.1
1958,10,15,    NaN,0,8.1
1958,10,16,    NaN,0,8.1
1958,10,17,    NaN,0,8.1
1958,10,18,    NaN,0,8.1
1958,10,19,    NaN,0,8.1
1958,10,20,    NaN,0,8.1
1958,10,21,    NaN,0,8.1
1958,10,22,    NaN,0,8.1
1958,10,23,    NaN,0,8.1
1958,10,24,    NaN,0,8.1
1958,10,25,    NaN,0,8.1
1958,10,26,    NaN,0,8.1
1958,10,27,    NaN,0,8.1
1958,10,28,    NaN,0,8.1
1958,10,29,    NaN,0,8.1
1958,10,30,    NaN,0,8.1
1958,10,31,    NaN,0,8.1
1958,11,1,    NaN,0,8.1
1958,11,2,    NaN,0,8.1
1958,11,3,    NaN,0,8.1
1958,11,4,    NaN,0,8.1
1958,11,5,    NaN,0,8.1
1958,11,6,    NaN,0,8.1
1958,11,7,313.32,6,8.1
1958,11,8,313.32,13,8.1
1958,11,9,313.15,1,8.1
1958,11,10,    NaN,0,8.1
1958,11,11,    NaN,0,8.1
1958,11,12,313.48,10,8.1
1958,11,13,313.11,10,8.1
1958,11,14,313.07,13,8.1
1958,11,15,313.31,17,8.1
1958,11,16,313.46,20,8.1
1958,11,17,313.35,17,8.1
1958,11,18,313.44,9,8.1
1958,11,19,313.14,9,8.1
1958,11,20,313.17,16,8.1
1958,11,21,313.92,24,8.1
1958,11,22,313.71,17,8.1
1958,11,23,314.01,16,8.1
1958,11,24,313.98,6,8.1
1958,11,25,    NaN,0,8.1
1958,11,26,314.4,14,8.1
1958,11,27,313.91,12,8.1
1958,11,28,314.26,18,8.1
1958,11,29,313.74,12,8.1
1958,11,30,313.84,10,8.1
1958,12,1,314.3,19,8.1
1958,12,2,314.22,19,8.1
1958,12,3,314.43,12,8.1
1958,12,4,314.44,24,8.1
1958,12,5,314.55,22,8.1
1958,12,6,314.24,6,8.1
1958,12,7,314.84,19,8.1
1958,12,8,314.62,19,8.1
1958,12,9,314.36,15,8.1
1958,12,10,313.86,16,8.1
1958,12,11,314.29,19,8.1
1958,12,12,314.53,14,8.1
1958,12,13,314.52,14,8.1
1958,12,14,314.67,19,8.1
1958,12,15,314.68,12,8.1
